source;target;interaction;directed;
6228;I45;18;YANLIŞ;
6229;I35;18;YANLIŞ;
6229;I36;18;YANLIŞ;
6229;I37;18;YANLIŞ;
6229;I38;18;YANLIŞ;
6229;I42;18;YANLIŞ;
6229;I45;18;YANLIŞ;
6230;I35;18;YANLIŞ;
6230;I36;18;YANLIŞ;
6230;I37;18;YANLIŞ;
6230;I38;18;YANLIŞ;
6230;I42;18;YANLIŞ;
6230;I45;18;YANLIŞ;
6231;I35;18;YANLIŞ;
6231;I36;18;YANLIŞ;
6231;I37;18;YANLIŞ;
6231;I38;18;YANLIŞ;
6231;I42;18;YANLIŞ;
6231;I45;18;YANLIŞ;
6232;I35;18;YANLIŞ;
6232;I36;18;YANLIŞ;
6232;I37;18;YANLIŞ;
6232;I38;18;YANLIŞ;
6232;I42;18;YANLIŞ;
6232;I45;18;YANLIŞ;
6233;I35;18;YANLIŞ;
6233;I36;18;YANLIŞ;
6233;I37;18;YANLIŞ;
6233;I38;18;YANLIŞ;
6233;I42;18;YANLIŞ;
6233;I45;18;YANLIŞ;
6234;I35;18;YANLIŞ;
6234;I36;18;YANLIŞ;
6234;I37;18;YANLIŞ;
6234;I38;18;YANLIŞ;
6234;I42;18;YANLIŞ;
6234;I45;18;YANLIŞ;
6235;I35;18;YANLIŞ;
6235;I36;18;YANLIŞ;
6235;I37;18;YANLIŞ;
6235;I38;18;YANLIŞ;
6235;I42;18;YANLIŞ;
6235;I45;18;YANLIŞ;
6236;I35;18;YANLIŞ;
6236;I36;18;YANLIŞ;
6236;I37;18;YANLIŞ;
6236;I38;18;YANLIŞ;
6236;I42;18;YANLIŞ;
6236;I45;18;YANLIŞ;
6237;I35;18;YANLIŞ;
6237;I36;18;YANLIŞ;
6237;I37;18;YANLIŞ;
6237;I38;18;YANLIŞ;
6237;I42;18;YANLIŞ;
6237;I45;18;YANLIŞ;
6238;I35;18;YANLIŞ;
6238;I36;18;YANLIŞ;
6238;I37;18;YANLIŞ;
6238;I38;18;YANLIŞ;
6238;I42;18;YANLIŞ;
6238;I45;18;YANLIŞ;
6239;I35;18;YANLIŞ;
6239;I36;18;YANLIŞ;
6239;I37;18;YANLIŞ;
6239;I38;18;YANLIŞ;
6239;I42;18;YANLIŞ;
6239;I45;18;YANLIŞ;
6240;I35;18;YANLIŞ;
6240;I36;18;YANLIŞ;
6240;I37;18;YANLIŞ;
6240;I38;18;YANLIŞ;
6240;I42;18;YANLIŞ;
6240;I45;18;YANLIŞ;
6241;I35;18;YANLIŞ;
6241;I36;18;YANLIŞ;
6241;I37;18;YANLIŞ;
6241;I38;18;YANLIŞ;
6241;I42;18;YANLIŞ;
6241;I45;18;YANLIŞ;
6242;I35;18;YANLIŞ;
6242;I36;18;YANLIŞ;
6242;I37;18;YANLIŞ;
6242;I38;18;YANLIŞ;
6242;I42;18;YANLIŞ;
6242;I45;18;YANLIŞ;
6243;I35;18;YANLIŞ;
6243;I36;18;YANLIŞ;
6243;I37;18;YANLIŞ;
6243;I38;18;YANLIŞ;
6243;I42;18;YANLIŞ;
6243;I45;18;YANLIŞ;
6244;I35;18;YANLIŞ;
6244;I36;18;YANLIŞ;
6244;I37;18;YANLIŞ;
6244;I38;18;YANLIŞ;
6244;I42;18;YANLIŞ;
6244;I45;18;YANLIŞ;
6245;I35;18;YANLIŞ;
6245;I36;18;YANLIŞ;
6245;I37;18;YANLIŞ;
6245;I38;18;YANLIŞ;
6245;I42;18;YANLIŞ;
6245;I45;18;YANLIŞ;
6246;I35;18;YANLIŞ;
6246;I36;18;YANLIŞ;
6246;I37;18;YANLIŞ;
6246;I38;18;YANLIŞ;
6246;I42;18;YANLIŞ;
6246;I45;18;YANLIŞ;
6247;I35;18;YANLIŞ;
6247;I36;18;YANLIŞ;
6247;I37;18;YANLIŞ;
6247;I38;18;YANLIŞ;
6247;I42;18;YANLIŞ;
6247;I45;18;YANLIŞ;
6248;I35;18;YANLIŞ;
6248;I36;18;YANLIŞ;
6248;I37;18;YANLIŞ;
6248;I38;18;YANLIŞ;
6248;I42;18;YANLIŞ;
6248;I45;18;YANLIŞ;
6249;I35;18;YANLIŞ;
6249;I36;18;YANLIŞ;
6249;I37;18;YANLIŞ;
6249;I38;18;YANLIŞ;
6249;I42;18;YANLIŞ;
6249;I45;18;YANLIŞ;
6250;I35;18;YANLIŞ;
6250;I36;18;YANLIŞ;
6250;I37;18;YANLIŞ;
6250;I38;18;YANLIŞ;
6250;I42;18;YANLIŞ;
6250;I45;18;YANLIŞ;
6251;I35;18;YANLIŞ;
6251;I36;18;YANLIŞ;
6251;I37;18;YANLIŞ;
6251;I38;18;YANLIŞ;
6251;I42;18;YANLIŞ;
6251;I45;18;YANLIŞ;
6252;I35;18;YANLIŞ;
6252;I36;18;YANLIŞ;
6252;I37;18;YANLIŞ;
6252;I38;18;YANLIŞ;
6252;I42;18;YANLIŞ;
6252;I45;18;YANLIŞ;
6253;I35;18;YANLIŞ;
6253;I36;18;YANLIŞ;
6253;I37;18;YANLIŞ;
6253;I38;18;YANLIŞ;
6253;I42;18;YANLIŞ;
6253;I45;18;YANLIŞ;
6254;I35;18;YANLIŞ;
6254;I36;18;YANLIŞ;
6254;I37;18;YANLIŞ;
6254;I38;18;YANLIŞ;
6254;I42;18;YANLIŞ;
6254;I45;18;YANLIŞ;
6255;I35;18;YANLIŞ;
6255;I36;18;YANLIŞ;
6255;I37;18;YANLIŞ;
6255;I38;18;YANLIŞ;
6255;I42;18;YANLIŞ;
6255;I45;18;YANLIŞ;
6256;I35;18;YANLIŞ;
6256;I36;18;YANLIŞ;
6256;I37;18;YANLIŞ;
6256;I38;18;YANLIŞ;
6256;I42;18;YANLIŞ;
6256;I45;18;YANLIŞ;
6257;I35;18;YANLIŞ;
6257;I36;18;YANLIŞ;
6257;I37;18;YANLIŞ;
6257;I38;18;YANLIŞ;
6257;I42;18;YANLIŞ;
6257;I45;18;YANLIŞ;
6258;I35;18;YANLIŞ;
6258;I36;18;YANLIŞ;
6258;I37;18;YANLIŞ;
6258;I38;18;YANLIŞ;
6258;I42;18;YANLIŞ;
6258;I45;18;YANLIŞ;
6259;I35;18;YANLIŞ;
6259;I36;18;YANLIŞ;
6259;I37;18;YANLIŞ;
6259;I38;18;YANLIŞ;
6259;I42;18;YANLIŞ;
6259;I45;18;YANLIŞ;
6260;I35;18;YANLIŞ;
6260;I36;18;YANLIŞ;
6260;I37;18;YANLIŞ;
6260;I38;18;YANLIŞ;
6260;I42;18;YANLIŞ;
6260;I45;18;YANLIŞ;
6261;I35;18;YANLIŞ;
6261;I36;18;YANLIŞ;
6261;I37;18;YANLIŞ;
6261;I38;18;YANLIŞ;
6261;I42;18;YANLIŞ;
6261;I45;18;YANLIŞ;
6262;I35;18;YANLIŞ;
6262;I36;18;YANLIŞ;
6262;I37;18;YANLIŞ;
6262;I38;18;YANLIŞ;
6262;I42;18;YANLIŞ;
6262;I45;18;YANLIŞ;
6263;I35;18;YANLIŞ;
6263;I36;18;YANLIŞ;
6263;I37;18;YANLIŞ;
6263;I38;18;YANLIŞ;
6263;I42;18;YANLIŞ;
6263;I45;18;YANLIŞ;
6264;I35;18;YANLIŞ;
6264;I36;18;YANLIŞ;
6264;I37;18;YANLIŞ;
6264;I38;18;YANLIŞ;
6264;I42;18;YANLIŞ;
6264;I45;18;YANLIŞ;
6265;I35;18;YANLIŞ;
6265;I36;18;YANLIŞ;
6265;I37;18;YANLIŞ;
6265;I38;18;YANLIŞ;
6265;I42;18;YANLIŞ;
6265;I45;18;YANLIŞ;
6266;I35;18;YANLIŞ;
6266;I36;18;YANLIŞ;
6266;I37;18;YANLIŞ;
6266;I38;18;YANLIŞ;
6266;I42;18;YANLIŞ;
6266;I45;18;YANLIŞ;
6267;I35;18;YANLIŞ;
6267;I36;18;YANLIŞ;
6267;I37;18;YANLIŞ;
6267;I38;18;YANLIŞ;
6267;I42;18;YANLIŞ;
6267;I45;18;YANLIŞ;
6268;I35;18;YANLIŞ;
6268;I36;18;YANLIŞ;
6268;I37;18;YANLIŞ;
6268;I38;18;YANLIŞ;
6268;I42;18;YANLIŞ;
6268;I45;18;YANLIŞ;
6269;I35;18;YANLIŞ;
6269;I36;18;YANLIŞ;
6269;I37;18;YANLIŞ;
6269;I38;18;YANLIŞ;
6269;I42;18;YANLIŞ;
6269;I45;18;YANLIŞ;
6270;I35;18;YANLIŞ;
6270;I36;18;YANLIŞ;
6270;I37;18;YANLIŞ;
6270;I38;18;YANLIŞ;
6270;I42;18;YANLIŞ;
6270;I45;18;YANLIŞ;
6271;I35;18;YANLIŞ;
6271;I36;18;YANLIŞ;
6271;I37;18;YANLIŞ;
6271;I38;18;YANLIŞ;
6271;I42;18;YANLIŞ;
6271;I45;18;YANLIŞ;
6272;I35;18;YANLIŞ;
6272;I36;18;YANLIŞ;
6272;I37;18;YANLIŞ;
6272;I38;18;YANLIŞ;
6272;I42;18;YANLIŞ;
6272;I45;18;YANLIŞ;
6273;I35;18;YANLIŞ;
6273;I36;18;YANLIŞ;
6273;I37;18;YANLIŞ;
6273;I38;18;YANLIŞ;
6273;I42;18;YANLIŞ;
6273;I45;18;YANLIŞ;
6274;I35;18;YANLIŞ;
6274;I36;18;YANLIŞ;
6274;I37;18;YANLIŞ;
6274;I38;18;YANLIŞ;
6274;I42;18;YANLIŞ;
6274;I45;18;YANLIŞ;
6275;I35;18;YANLIŞ;
6275;I36;18;YANLIŞ;
6275;I37;18;YANLIŞ;
6275;I38;18;YANLIŞ;
6275;I42;18;YANLIŞ;
6275;I45;18;YANLIŞ;
6276;I35;18;YANLIŞ;
6276;I36;18;YANLIŞ;
6276;I37;18;YANLIŞ;
6276;I38;18;YANLIŞ;
6276;I42;18;YANLIŞ;
6276;I45;18;YANLIŞ;
6277;I35;18;YANLIŞ;
6277;I36;18;YANLIŞ;
6277;I37;18;YANLIŞ;
6277;I38;18;YANLIŞ;
6277;I42;18;YANLIŞ;
6277;I45;18;YANLIŞ;
6278;I35;18;YANLIŞ;
6278;I36;18;YANLIŞ;
6278;I37;18;YANLIŞ;
6278;I38;18;YANLIŞ;
6278;I42;18;YANLIŞ;
6278;I45;18;YANLIŞ;
6279;I35;18;YANLIŞ;
6279;I36;18;YANLIŞ;
6279;I37;18;YANLIŞ;
6279;I38;18;YANLIŞ;
6279;I42;18;YANLIŞ;
6279;I45;18;YANLIŞ;
6280;I35;18;YANLIŞ;
6280;I36;18;YANLIŞ;
6280;I37;18;YANLIŞ;
6280;I38;18;YANLIŞ;
6280;I42;18;YANLIŞ;
6280;I45;18;YANLIŞ;
6281;I35;18;YANLIŞ;
6281;I36;18;YANLIŞ;
6281;I37;18;YANLIŞ;
6281;I38;18;YANLIŞ;
6281;I42;18;YANLIŞ;
6281;I45;18;YANLIŞ;
6282;I35;18;YANLIŞ;
6282;I36;18;YANLIŞ;
6282;I37;18;YANLIŞ;
6282;I38;18;YANLIŞ;
6282;I42;18;YANLIŞ;
6282;I45;18;YANLIŞ;
6283;I35;18;YANLIŞ;
6283;I36;18;YANLIŞ;
6283;I37;18;YANLIŞ;
6283;I38;18;YANLIŞ;
6283;I42;18;YANLIŞ;
6283;I45;18;YANLIŞ;
6284;I35;18;YANLIŞ;
6284;I36;18;YANLIŞ;
6284;I37;18;YANLIŞ;
6284;I38;18;YANLIŞ;
6284;I42;18;YANLIŞ;
6284;I45;18;YANLIŞ;
6285;I35;18;YANLIŞ;
6285;I36;18;YANLIŞ;
6285;I37;18;YANLIŞ;
6285;I38;18;YANLIŞ;
6285;I42;18;YANLIŞ;
6285;I45;18;YANLIŞ;
6286;I35;18;YANLIŞ;
6286;I36;18;YANLIŞ;
6286;I37;18;YANLIŞ;
6286;I38;18;YANLIŞ;
6286;I42;18;YANLIŞ;
6286;I45;18;YANLIŞ;
6287;I35;18;YANLIŞ;
6287;I36;18;YANLIŞ;
6287;I37;18;YANLIŞ;
6287;I38;18;YANLIŞ;
6287;I42;18;YANLIŞ;
6287;I45;18;YANLIŞ;
6288;I35;18;YANLIŞ;
6288;I36;18;YANLIŞ;
6288;I37;18;YANLIŞ;
6288;I38;18;YANLIŞ;
6288;I42;18;YANLIŞ;
6288;I45;18;YANLIŞ;
6289;I35;18;YANLIŞ;
6289;I36;18;YANLIŞ;
6289;I37;18;YANLIŞ;
6289;I38;18;YANLIŞ;
6289;I42;18;YANLIŞ;
6289;I45;18;YANLIŞ;
6290;I35;18;YANLIŞ;
6290;I36;18;YANLIŞ;
6290;I37;18;YANLIŞ;
6290;I38;18;YANLIŞ;
6290;I42;18;YANLIŞ;
6290;I45;18;YANLIŞ;
6291;I35;18;YANLIŞ;
6291;I36;18;YANLIŞ;
6291;I37;18;YANLIŞ;
6291;I38;18;YANLIŞ;
6291;I42;18;YANLIŞ;
6291;I45;18;YANLIŞ;
6292;I35;18;YANLIŞ;
6292;I36;18;YANLIŞ;
6292;I37;18;YANLIŞ;
6292;I38;18;YANLIŞ;
6292;I42;18;YANLIŞ;
6292;I45;18;YANLIŞ;
6293;I35;18;YANLIŞ;
6293;I36;18;YANLIŞ;
6293;I37;18;YANLIŞ;
6293;I38;18;YANLIŞ;
6293;I42;18;YANLIŞ;
6293;I45;18;YANLIŞ;
6294;I35;18;YANLIŞ;
6294;I36;18;YANLIŞ;
6294;I37;18;YANLIŞ;
6294;I38;18;YANLIŞ;
6294;I42;18;YANLIŞ;
6294;I45;18;YANLIŞ;
6295;I35;18;YANLIŞ;
6295;I36;18;YANLIŞ;
6295;I37;18;YANLIŞ;
6295;I38;18;YANLIŞ;
6295;I42;18;YANLIŞ;
6295;I45;18;YANLIŞ;
6296;I35;18;YANLIŞ;
6296;I36;18;YANLIŞ;
6296;I37;18;YANLIŞ;
6296;I38;18;YANLIŞ;
6296;I42;18;YANLIŞ;
6296;I45;18;YANLIŞ;
6297;I35;18;YANLIŞ;
6297;I36;18;YANLIŞ;
6297;I37;18;YANLIŞ;
6297;I38;18;YANLIŞ;
6297;I42;18;YANLIŞ;
6297;I45;18;YANLIŞ;
6298;I35;18;YANLIŞ;
6298;I36;18;YANLIŞ;
6298;I37;18;YANLIŞ;
6298;I38;18;YANLIŞ;
6298;I42;18;YANLIŞ;
6298;I45;18;YANLIŞ;
6299;I35;18;YANLIŞ;
6299;I36;18;YANLIŞ;
6299;I37;18;YANLIŞ;
6299;I38;18;YANLIŞ;
6299;I42;18;YANLIŞ;
6299;I45;18;YANLIŞ;
6300;I35;18;YANLIŞ;
6300;I36;18;YANLIŞ;
6300;I37;18;YANLIŞ;
6300;I38;18;YANLIŞ;
6300;I42;18;YANLIŞ;
6300;I45;18;YANLIŞ;
6301;I35;18;YANLIŞ;
6301;I36;18;YANLIŞ;
6301;I37;18;YANLIŞ;
6301;I38;18;YANLIŞ;
6301;I42;18;YANLIŞ;
6301;I45;18;YANLIŞ;
6302;I35;18;YANLIŞ;
6302;I36;18;YANLIŞ;
6302;I37;18;YANLIŞ;
6302;I38;18;YANLIŞ;
6302;I42;18;YANLIŞ;
6302;I45;18;YANLIŞ;
6303;I35;18;YANLIŞ;
6303;I36;18;YANLIŞ;
6303;I37;18;YANLIŞ;
6303;I38;18;YANLIŞ;
6303;I42;18;YANLIŞ;
6303;I45;18;YANLIŞ;
6304;I35;18;YANLIŞ;
6304;I36;18;YANLIŞ;
6304;I37;18;YANLIŞ;
6304;I38;18;YANLIŞ;
6304;I42;18;YANLIŞ;
6304;I45;18;YANLIŞ;
6305;I35;18;YANLIŞ;
6305;I36;18;YANLIŞ;
6305;I37;18;YANLIŞ;
6305;I38;18;YANLIŞ;
6305;I42;18;YANLIŞ;
6305;I45;18;YANLIŞ;
6306;I35;18;YANLIŞ;
6306;I36;18;YANLIŞ;
6306;I37;18;YANLIŞ;
6306;I38;18;YANLIŞ;
6306;I42;18;YANLIŞ;
6306;I45;18;YANLIŞ;
6307;I35;18;YANLIŞ;
6307;I36;18;YANLIŞ;
6307;I37;18;YANLIŞ;
6307;I38;18;YANLIŞ;
6307;I42;18;YANLIŞ;
6307;I45;18;YANLIŞ;
6308;I35;18;YANLIŞ;
6308;I36;18;YANLIŞ;
6308;I37;18;YANLIŞ;
6308;I38;18;YANLIŞ;
6308;I42;18;YANLIŞ;
6308;I45;18;YANLIŞ;
6309;I35;18;YANLIŞ;
6309;I36;18;YANLIŞ;
6309;I37;18;YANLIŞ;
6309;I38;18;YANLIŞ;
6309;I42;18;YANLIŞ;
6309;I45;18;YANLIŞ;
6310;I35;18;YANLIŞ;
6310;I36;18;YANLIŞ;
6310;I37;18;YANLIŞ;
6310;I38;18;YANLIŞ;
6310;I42;18;YANLIŞ;
6310;I45;18;YANLIŞ;
6311;I35;18;YANLIŞ;
6311;I36;18;YANLIŞ;
6311;I37;18;YANLIŞ;
6311;I38;18;YANLIŞ;
6311;I42;18;YANLIŞ;
6311;I45;18;YANLIŞ;
6312;I35;18;YANLIŞ;
6312;I36;18;YANLIŞ;
6312;I37;18;YANLIŞ;
6312;I38;18;YANLIŞ;
6312;I42;18;YANLIŞ;
6312;I45;18;YANLIŞ;
6313;I35;18;YANLIŞ;
6313;I36;18;YANLIŞ;
6313;I37;18;YANLIŞ;
6313;I38;18;YANLIŞ;
6313;I42;18;YANLIŞ;
6313;I45;18;YANLIŞ;
6314;I35;18;YANLIŞ;
6314;I36;18;YANLIŞ;
6314;I37;18;YANLIŞ;
6314;I38;18;YANLIŞ;
6314;I42;18;YANLIŞ;
6314;I45;18;YANLIŞ;
6315;I35;18;YANLIŞ;
6315;I36;18;YANLIŞ;
6315;I37;18;YANLIŞ;
6315;I38;18;YANLIŞ;
6315;I42;18;YANLIŞ;
6315;I45;18;YANLIŞ;
6316;I35;18;YANLIŞ;
6316;I36;18;YANLIŞ;
6316;I37;18;YANLIŞ;
6316;I38;18;YANLIŞ;
6316;I42;18;YANLIŞ;
6316;I45;18;YANLIŞ;
6317;I35;18;YANLIŞ;
6317;I36;18;YANLIŞ;
6317;I37;18;YANLIŞ;
6317;I38;18;YANLIŞ;
6317;I42;18;YANLIŞ;
6317;I45;18;YANLIŞ;
6318;I35;18;YANLIŞ;
6318;I36;18;YANLIŞ;
6318;I37;18;YANLIŞ;
6318;I38;18;YANLIŞ;
6318;I42;18;YANLIŞ;
6318;I45;18;YANLIŞ;
6319;I35;18;YANLIŞ;
6319;I36;18;YANLIŞ;
6319;I37;18;YANLIŞ;
6319;I38;18;YANLIŞ;
6319;I42;18;YANLIŞ;
6319;I45;18;YANLIŞ;
6320;I35;18;YANLIŞ;
6320;I36;18;YANLIŞ;
6320;I37;18;YANLIŞ;
6320;I38;18;YANLIŞ;
6320;I42;18;YANLIŞ;
6320;I45;18;YANLIŞ;
6321;I35;18;YANLIŞ;
6321;I36;18;YANLIŞ;
6321;I37;18;YANLIŞ;
6321;I38;18;YANLIŞ;
6321;I42;18;YANLIŞ;
6321;I45;18;YANLIŞ;
6322;I35;18;YANLIŞ;
6322;I36;18;YANLIŞ;
6322;I37;18;YANLIŞ;
6322;I38;18;YANLIŞ;
6322;I42;18;YANLIŞ;
6322;I45;18;YANLIŞ;
6323;I35;18;YANLIŞ;
6323;I36;18;YANLIŞ;
6323;I37;18;YANLIŞ;
6323;I38;18;YANLIŞ;
6323;I42;18;YANLIŞ;
6323;I45;18;YANLIŞ;
6324;I35;18;YANLIŞ;
6324;I36;18;YANLIŞ;
6324;I37;18;YANLIŞ;
6324;I38;18;YANLIŞ;
6324;I42;18;YANLIŞ;
6324;I45;18;YANLIŞ;
6325;I35;18;YANLIŞ;
6325;I36;18;YANLIŞ;
6325;I37;18;YANLIŞ;
6325;I38;18;YANLIŞ;
6325;I42;18;YANLIŞ;
6325;I45;18;YANLIŞ;
6326;I35;18;YANLIŞ;
6326;I36;18;YANLIŞ;
6326;I37;18;YANLIŞ;
6326;I38;18;YANLIŞ;
6326;I42;18;YANLIŞ;
6326;I45;18;YANLIŞ;
6327;I35;18;YANLIŞ;
6327;I36;18;YANLIŞ;
6327;I37;18;YANLIŞ;
6327;I38;18;YANLIŞ;
6327;I42;18;YANLIŞ;
6327;I45;18;YANLIŞ;
6328;I35;18;YANLIŞ;
6328;I36;18;YANLIŞ;
6328;I37;18;YANLIŞ;
6328;I38;18;YANLIŞ;
6328;I42;18;YANLIŞ;
6328;I45;18;YANLIŞ;
6329;I35;18;YANLIŞ;
6329;I36;18;YANLIŞ;
6329;I37;18;YANLIŞ;
6329;I38;18;YANLIŞ;
6329;I42;18;YANLIŞ;
6329;I45;18;YANLIŞ;
6330;I35;18;YANLIŞ;
6330;I36;18;YANLIŞ;
6330;I37;18;YANLIŞ;
6330;I38;18;YANLIŞ;
6330;I42;18;YANLIŞ;
6330;I45;18;YANLIŞ;
6331;I35;18;YANLIŞ;
6331;I36;18;YANLIŞ;
6331;I37;18;YANLIŞ;
6331;I38;18;YANLIŞ;
6331;I42;18;YANLIŞ;
6331;I45;18;YANLIŞ;
6332;I35;18;YANLIŞ;
6332;I36;18;YANLIŞ;
6332;I37;18;YANLIŞ;
6332;I38;18;YANLIŞ;
6332;I42;18;YANLIŞ;
6332;I45;18;YANLIŞ;
6333;I35;18;YANLIŞ;
6333;I36;18;YANLIŞ;
6333;I37;18;YANLIŞ;
6333;I38;18;YANLIŞ;
6333;I42;18;YANLIŞ;
6333;I45;18;YANLIŞ;
6334;I35;18;YANLIŞ;
6334;I36;18;YANLIŞ;
6334;I37;18;YANLIŞ;
6334;I38;18;YANLIŞ;
6334;I42;18;YANLIŞ;
6334;I45;18;YANLIŞ;
6335;I35;18;YANLIŞ;
6335;I36;18;YANLIŞ;
6335;I37;18;YANLIŞ;
6335;I38;18;YANLIŞ;
6335;I42;18;YANLIŞ;
6335;I45;18;YANLIŞ;
6336;I35;18;YANLIŞ;
6336;I36;18;YANLIŞ;
6336;I37;18;YANLIŞ;
6336;I38;18;YANLIŞ;
6336;I42;18;YANLIŞ;
6336;I45;18;YANLIŞ;
6337;I35;18;YANLIŞ;
6337;I36;18;YANLIŞ;
6337;I37;18;YANLIŞ;
6337;I38;18;YANLIŞ;
6337;I42;18;YANLIŞ;
6337;I45;18;YANLIŞ;
6338;I35;18;YANLIŞ;
6338;I36;18;YANLIŞ;
6338;I37;18;YANLIŞ;
6338;I38;18;YANLIŞ;
6338;I42;18;YANLIŞ;
6338;I45;18;YANLIŞ;
6339;I35;18;YANLIŞ;
6339;I36;18;YANLIŞ;
6339;I37;18;YANLIŞ;
6339;I38;18;YANLIŞ;
6339;I42;18;YANLIŞ;
6339;I45;18;YANLIŞ;
6340;I35;18;YANLIŞ;
6340;I36;18;YANLIŞ;
6340;I37;18;YANLIŞ;
6340;I38;18;YANLIŞ;
6340;I42;18;YANLIŞ;
6340;I45;18;YANLIŞ;
6341;I35;18;YANLIŞ;
6341;I36;18;YANLIŞ;
6341;I37;18;YANLIŞ;
6341;I38;18;YANLIŞ;
6341;I42;18;YANLIŞ;
6341;I45;18;YANLIŞ;
6342;I35;18;YANLIŞ;
6342;I36;18;YANLIŞ;
6342;I37;18;YANLIŞ;
6342;I38;18;YANLIŞ;
6342;I42;18;YANLIŞ;
6342;I45;18;YANLIŞ;
6343;I35;18;YANLIŞ;
6343;I36;18;YANLIŞ;
6343;I37;18;YANLIŞ;
6343;I38;18;YANLIŞ;
6343;I42;18;YANLIŞ;
6343;I45;18;YANLIŞ;
6344;I35;18;YANLIŞ;
6344;I36;18;YANLIŞ;
6344;I37;18;YANLIŞ;
6344;I38;18;YANLIŞ;
6344;I42;18;YANLIŞ;
6344;I45;18;YANLIŞ;
6345;I35;18;YANLIŞ;
6345;I36;18;YANLIŞ;
6345;I37;18;YANLIŞ;
6345;I38;18;YANLIŞ;
6345;I42;18;YANLIŞ;
6345;I45;18;YANLIŞ;
6346;I35;18;YANLIŞ;
6346;I36;18;YANLIŞ;
6346;I37;18;YANLIŞ;
6346;I38;18;YANLIŞ;
6346;I42;18;YANLIŞ;
6346;I45;18;YANLIŞ;
6347;I35;18;YANLIŞ;
6347;I36;18;YANLIŞ;
6347;I37;18;YANLIŞ;
6347;I38;18;YANLIŞ;
6347;I42;18;YANLIŞ;
6347;I45;18;YANLIŞ;
6348;I35;18;YANLIŞ;
6348;I36;18;YANLIŞ;
6348;I37;18;YANLIŞ;
6348;I38;18;YANLIŞ;
6348;I42;18;YANLIŞ;
6348;I45;18;YANLIŞ;
6349;I35;18;YANLIŞ;
6349;I36;18;YANLIŞ;
6349;I37;18;YANLIŞ;
6349;I38;18;YANLIŞ;
6349;I42;18;YANLIŞ;
6349;I45;18;YANLIŞ;
6350;I35;18;YANLIŞ;
6350;I36;18;YANLIŞ;
6350;I37;18;YANLIŞ;
6350;I38;18;YANLIŞ;
6350;I42;18;YANLIŞ;
6350;I45;18;YANLIŞ;
6351;I35;18;YANLIŞ;
6351;I36;18;YANLIŞ;
6351;I37;18;YANLIŞ;
6351;I38;18;YANLIŞ;
6351;I42;18;YANLIŞ;
6351;I45;18;YANLIŞ;
6352;I35;18;YANLIŞ;
6352;I36;18;YANLIŞ;
6352;I37;18;YANLIŞ;
6352;I38;18;YANLIŞ;
6352;I42;18;YANLIŞ;
6352;I45;18;YANLIŞ;
6353;I35;18;YANLIŞ;
6353;I36;18;YANLIŞ;
6353;I37;18;YANLIŞ;
6353;I38;18;YANLIŞ;
6353;I42;18;YANLIŞ;
6353;I45;18;YANLIŞ;
6354;I35;18;YANLIŞ;
6354;I36;18;YANLIŞ;
6354;I37;18;YANLIŞ;
6354;I38;18;YANLIŞ;
6354;I42;18;YANLIŞ;
6354;I45;18;YANLIŞ;
6355;I35;18;YANLIŞ;
6355;I36;18;YANLIŞ;
6355;I37;18;YANLIŞ;
6355;I38;18;YANLIŞ;
6355;I42;18;YANLIŞ;
6355;I45;18;YANLIŞ;
6356;I35;18;YANLIŞ;
6356;I36;18;YANLIŞ;
6356;I37;18;YANLIŞ;
6356;I38;18;YANLIŞ;
6356;I42;18;YANLIŞ;
6356;I45;18;YANLIŞ;
6357;I35;18;YANLIŞ;
6357;I36;18;YANLIŞ;
6357;I37;18;YANLIŞ;
6357;I38;18;YANLIŞ;
6357;I42;18;YANLIŞ;
6357;I45;18;YANLIŞ;
6358;I35;18;YANLIŞ;
6358;I36;18;YANLIŞ;
6358;I37;18;YANLIŞ;
6358;I38;18;YANLIŞ;
6358;I42;18;YANLIŞ;
6358;I45;18;YANLIŞ;
6359;I35;18;YANLIŞ;
6359;I36;18;YANLIŞ;
6359;I37;18;YANLIŞ;
6359;I38;18;YANLIŞ;
6359;I42;18;YANLIŞ;
6359;I45;18;YANLIŞ;
6360;I35;18;YANLIŞ;
6360;I36;18;YANLIŞ;
6360;I37;18;YANLIŞ;
6360;I38;18;YANLIŞ;
6360;I42;18;YANLIŞ;
6360;I45;18;YANLIŞ;
6361;I35;18;YANLIŞ;
6361;I36;18;YANLIŞ;
6361;I37;18;YANLIŞ;
6361;I38;18;YANLIŞ;
6361;I42;18;YANLIŞ;
6361;I45;18;YANLIŞ;
6362;I35;18;YANLIŞ;
6362;I36;18;YANLIŞ;
6362;I37;18;YANLIŞ;
6362;I38;18;YANLIŞ;
6362;I42;18;YANLIŞ;
6362;I45;18;YANLIŞ;
6363;I35;18;YANLIŞ;
6363;I36;18;YANLIŞ;
6363;I37;18;YANLIŞ;
6363;I38;18;YANLIŞ;
6363;I42;18;YANLIŞ;
6363;I45;18;YANLIŞ;
6364;I35;18;YANLIŞ;
6364;I36;18;YANLIŞ;
6364;I37;18;YANLIŞ;
6364;I38;18;YANLIŞ;
6364;I42;18;YANLIŞ;
6364;I45;18;YANLIŞ;
6365;I35;18;YANLIŞ;
6365;I36;18;YANLIŞ;
6365;I37;18;YANLIŞ;
6365;I38;18;YANLIŞ;
6365;I42;18;YANLIŞ;
